user_id,date,ctr,revenue,daily_users_num
25440,2024-07-10,0.0,0.0,1106
25440,2024-07-17,0.0,0.0,1166
25441,2024-06-23,0.0,0.0,32891
25441,2024-06-24,0.0,0.0,1097
25441,2024-07-02,0.0,0.0,1186
25441,2024-07-12,0.0,0.0,1161
25446,2024-06-23,0.0,0.0,32891
25446,2024-06-30,0.0,0.0,1188
25446,2024-07-10,0.0,0.0,1106
25446,2024-07-25,0.0,0.0,1195
25447,2024-06-23,0.0,0.0,32891
25447,2024-07-21,0.0,0.0,1128
25451,2024-06-23,0.0,0.0,32891
25451,2024-07-07,0.0,0.0,1115
25451,2024-07-17,0.0,0.0,1166
25453,2024-06-23,0.0,0.0,32891
25453,2024-06-24,0.0,0.0,1097
25453,2024-07-07,0.0,0.0,1115
25453,2024-07-21,0.0,0.0,1128
25455,2024-06-23,0.0,0.0,32891
25455,2024-07-20,0.0,0.0,1150
25462,2024-06-23,0.0,0.0,32891
25462,2024-06-28,0.0,0.0,1137
25464,2024-06-15,0.0,0.0,1155
25464,2024-06-23,0.0,0.0,32891
25464,2024-07-15,0.0,0.0,1173
25464,2024-07-16,0.0,0.0,1186
25464,2024-07-17,0.0,0.0,1166
25464,2024-07-20,0.0,0.0,1150
25465,2024-06-21,0.0,0.0,1184
25465,2024-06-23,0.0,0.0,32891
25465,2024-07-28,0.0,0.0,1197
25466,2024-06-23,0.0,0.0,32891
25466,2024-06-25,0.0,0.0,1145
25466,2024-06-29,0.0,0.0,1170
25466,2024-07-11,0.0,0.0,1113
25468,2024-06-23,0.0,0.0,32891
25468,2024-06-29,0.0,0.0,1170
25468,2024-07-15,0.0,0.0,1173
25477,2024-06-03,0.0,0.0,1108
25477,2024-06-23,0.0,0.0,32891
25477,2024-06-29,0.0,0.0,1170
25481,2024-06-21,0.0,0.0,1184
25481,2024-06-23,0.0,0.0,32891
25483,2024-06-03,0.0,0.0,1108
25483,2024-06-23,0.0,0.0,32891
25483,2024-07-06,0.0,0.0,1133
25483,2024-07-13,0.0,0.0,1188
25487,2024-06-20,0.0,0.0,1200
25487,2024-06-23,0.0,0.0,32891
25487,2024-07-13,0.0,0.0,1188
25488,2024-06-09,0.0,0.0,1171
25488,2024-06-23,0.0,0.0,32891
25490,2024-06-17,0.0,0.0,1091
25490,2024-06-23,0.0,0.0,32891
25490,2024-07-14,0.0,0.0,1216
25491,2024-06-23,0.5,7.01,32891
25491,2024-06-28,0.5,1.92,1137
25491,2024-07-18,0.0,0.0,1139
25491,2024-07-24,0.0,0.0,1152
25496,2024-06-23,0.0,0.0,32891
25496,2024-07-19,0.0,0.0,1213
25497,2024-06-23,0.0,0.0,32891
25497,2024-07-19,0.0,0.0,1213
25498,2024-06-02,0.0,0.0,1176
25498,2024-06-11,0.0,0.0,1162
25498,2024-06-20,0.0,0.0,1200
25498,2024-06-23,0.0,0.0,32891
25500,2024-06-05,0.0,0.0,1178
25500,2024-06-16,0.0,0.0,1163
25500,2024-06-23,0.0,0.0,32891
25500,2024-07-11,0.0,0.0,1113
25500,2024-07-15,0.0,0.0,1173
25500,2024-07-23,0.0,0.0,1146
25502,2024-06-23,0.0,0.0,32891
25502,2024-07-09,0.0,0.0,1202
25504,2024-06-23,0.0,0.0,32891
25504,2024-07-29,0.0,0.0,1176
25508,2024-06-20,0.0,0.0,1200
25508,2024-06-23,0.0,0.0,32891
25508,2024-07-04,0.0,0.0,1184
25508,2024-07-23,0.0,0.0,1146
25508,2024-07-29,0.0,0.0,1176
25509,2024-06-23,0.0,0.0,32891
25509,2024-07-15,0.0,0.0,1173
25510,2024-06-16,0.0,0.0,1163
25510,2024-06-23,0.0,0.0,32891
25510,2024-07-04,0.0,0.0,1184
25510,2024-07-24,0.0,0.0,1152
25511,2024-06-23,0.0,0.0,32891
25511,2024-07-04,0.0,0.0,1184
25513,2024-06-23,0.0,0.0,32891
25513,2024-06-29,0.0,0.0,1170
25514,2024-06-23,0.0,0.0,32891
25514,2024-07-13,0.0,0.0,1188
25516,2024-06-15,0.0,0.0,1155
25516,2024-06-23,0.0,0.0,32891
25516,2024-06-28,0.0,0.0,1137
25518,2024-06-10,0.0,0.0,1144
25518,2024-06-23,0.0,0.0,32891
25518,2024-07-27,0.0,0.0,1182
25520,2024-06-04,0.0,0.0,1216
25520,2024-06-23,0.0,0.0,32891
25520,2024-06-24,0.0,0.0,1097
25520,2024-07-07,0.0,0.0,1115
25520,2024-07-16,0.0,0.0,1186
25524,2024-06-02,0.0,0.0,1176
25524,2024-06-23,0.0,0.0,32891
25530,2024-06-04,0.0,0.0,1216
25530,2024-06-23,0.0,0.0,32891
25533,2024-06-01,0.0,0.0,1189
25533,2024-06-19,0.0,0.0,1181
25533,2024-06-23,0.0,0.0,32891
25533,2024-06-29,0.0,0.0,1170
25533,2024-07-12,0.0,0.0,1161
25533,2024-07-13,0.0,0.0,1188
25536,2024-06-06,0.0,0.0,1193
25536,2024-06-23,0.0,0.0,32891
25536,2024-07-01,0.0,0.0,1141
25536,2024-07-11,0.0,0.0,1113
25537,2024-06-17,0.0,0.0,1091
25537,2024-06-23,0.0,0.0,32891
25537,2024-06-26,0.0,0.0,1147
25537,2024-07-04,0.0,0.0,1184
25538,2024-06-23,0.0,0.0,32891
25538,2024-06-24,0.0,0.0,1097
25540,2024-06-23,0.0,0.0,32891
25540,2024-07-23,0.0,0.0,1146
25541,2024-06-16,0.0,0.0,1163
25541,2024-06-23,0.0,0.0,32891
25544,2024-06-23,0.0,0.0,32891
25544,2024-06-28,0.0,0.0,1137
25546,2024-06-23,0.0,0.0,32891
25546,2024-07-03,0.0,0.0,1171
25546,2024-07-06,0.0,0.0,1133
25546,2024-07-23,0.0,0.0,1146
25549,2024-06-23,0.0,0.0,32891
25549,2024-07-02,0.0,0.0,1186
25551,2024-06-04,0.0,0.0,1216
25551,2024-06-23,0.0,0.0,32891
25551,2024-07-05,0.0,0.0,1164
25551,2024-07-27,0.0,0.0,1182
25556,2024-06-01,0.0,0.0,1189
25556,2024-06-15,0.0,0.0,1155
25556,2024-06-23,0.0,0.0,32891
25556,2024-07-21,0.0,0.0,1128
25557,2024-06-23,0.5,8.915,32891
25559,2024-06-23,0.0,0.0,32891
25559,2024-07-20,0.0,0.0,1150
25559,2024-07-23,0.0,0.0,1146
25559,2024-07-26,0.0,0.0,1175
25561,2024-06-23,0.0,0.0,32891
25561,2024-07-15,0.0,0.0,1173
25562,2024-06-19,0.0,0.0,1181
25562,2024-06-23,0.0,0.0,32891
25562,2024-06-28,0.0,0.0,1137
25564,2024-06-05,0.0,0.0,1178
25564,2024-06-07,0.0,0.0,1217
25564,2024-06-08,0.0,0.0,1181
25564,2024-06-18,0.0,0.0,1106
25564,2024-06-23,0.0,0.0,32891
25564,2024-06-24,0.0,0.0,1097
25564,2024-07-02,0.0,0.0,1186
25564,2024-07-25,0.0,0.0,1195
25565,2024-06-18,0.0,0.0,1106
25565,2024-06-23,0.0,0.0,32891
25565,2024-06-26,0.0,0.0,1147
25568,2024-06-23,0.0,0.0,32891
25568,2024-07-23,0.0,0.0,1146
25571,2024-06-08,0.0,0.0,1181
25571,2024-06-19,0.0,0.0,1181
25571,2024-06-23,0.0,0.0,32891
25574,2024-06-02,0.0,0.0,1176
25574,2024-06-23,0.0,0.0,32891
25576,2024-06-23,0.0,0.0,32891
25576,2024-06-24,0.0,0.0,1097
25576,2024-06-25,0.0,0.0,1145
25576,2024-07-24,0.0,0.0,1152
25581,2024-06-23,0.0,0.0,32891
25581,2024-07-08,0.0,0.0,1237
25585,2024-06-23,0.0,0.0,32891
25585,2024-07-17,0.0,0.0,1166
25588,2024-06-22,0.0,0.0,1180
25588,2024-06-23,0.0,0.0,32891
25593,2024-06-21,0.0,0.0,1184
25593,2024-06-22,0.0,0.0,1180
25593,2024-06-23,0.0,0.0,32891
25593,2024-07-01,0.0,0.0,1141
25593,2024-07-10,0.0,0.0,1106
25596,2024-06-23,0.0,0.0,32891
25596,2024-07-26,0.5,2.345,1175
25597,2024-06-01,0.0,0.0,1189
25597,2024-06-09,0.0,0.0,1171
25597,2024-06-23,0.0,0.0,32891
25597,2024-07-04,0.0,0.0,1184
25599,2024-06-09,0.0,0.0,1171
25599,2024-06-23,0.0,0.0,32891
25599,2024-06-25,0.0,0.0,1145
25604,2024-06-23,0.0,0.0,32891
25604,2024-06-24,0.0,0.0,1097
25604,2024-06-26,0.0,0.0,1147
25604,2024-07-19,0.0,0.0,1213
25605,2024-06-23,0.0,0.0,32891
25605,2024-07-07,0.0,0.0,1115
25605,2024-07-22,0.0,0.0,1161
25605,2024-07-23,0.0,0.0,1146
25605,2024-07-28,0.0,0.0,1197
25606,2024-06-04,0.0,0.0,1216
25606,2024-06-23,0.0,0.0,32891
25606,2024-06-26,0.0,0.0,1147
25606,2024-07-19,0.0,0.0,1213
25607,2024-06-12,0.0,0.0,1229
25607,2024-06-23,0.0,0.0,32891
25609,2024-06-10,0.0,0.0,1144
25609,2024-06-23,0.5,1.975,32891
25609,2024-07-17,0.0,0.0,1166
25609,2024-07-29,0.0,0.0,1176
25612,2024-06-01,0.0,0.0,1189
25612,2024-06-23,0.0,0.0,32891
25612,2024-07-28,0.0,0.0,1197
25615,2024-06-23,0.0,0.0,32891
25615,2024-07-01,0.0,0.0,1141
25616,2024-06-20,0.0,0.0,1200
25616,2024-06-23,0.0,0.0,32891
25618,2024-06-18,0.0,0.0,1106
25618,2024-06-23,0.0,0.0,32891
25623,2024-06-15,0.0,0.0,1155
25623,2024-06-23,0.0,0.0,32891
25626,2024-06-23,0.0,0.0,32891
25626,2024-07-26,0.0,0.0,1175
25629,2024-06-23,0.0,0.0,32891
25629,2024-06-27,0.0,0.0,1165
25633,2024-06-04,0.0,0.0,1216
25633,2024-06-23,0.0,0.0,32891
25633,2024-06-28,0.0,0.0,1137
25634,2024-06-06,0.0,0.0,1193
25634,2024-06-10,0.0,0.0,1144
25634,2024-06-23,0.0,0.0,32891
25636,2024-06-23,0.0,0.0,32891
25636,2024-06-27,0.0,0.0,1165
25636,2024-07-19,0.0,0.0,1213
25636,2024-07-22,0.0,0.0,1161
25637,2024-06-10,0.0,0.0,1144
25637,2024-06-14,0.0,0.0,1191
25637,2024-06-23,0.0,0.0,32891
25637,2024-06-27,0.0,0.0,1165
25641,2024-06-23,0.0,0.0,32891
25641,2024-07-16,0.0,0.0,1186
25641,2024-07-17,0.0,0.0,1166
25654,2024-06-23,0.0,0.0,32891
25654,2024-07-12,0.0,0.0,1161
25655,2024-06-07,0.0,0.0,1217
25655,2024-06-23,0.0,0.0,32891
25655,2024-06-29,0.0,0.0,1170
25655,2024-07-14,0.0,0.0,1216
25655,2024-07-22,0.0,0.0,1161
25656,2024-06-07,0.0,0.0,1217
25656,2024-06-23,0.0,0.0,32891
25656,2024-07-06,0.0,0.0,1133
25656,2024-07-09,0.0,0.0,1202
25657,2024-06-10,0.0,0.0,1144
25657,2024-06-23,0.0,0.0,32891
25659,2024-06-10,0.0,0.0,1144
25659,2024-06-12,0.0,0.0,1229
25659,2024-06-23,0.0,0.0,32891
25659,2024-07-24,0.0,0.0,1152
25659,2024-07-28,0.0,0.0,1197
25660,2024-06-16,0.0,0.0,1163
25660,2024-06-23,0.0,0.0,32891
25663,2024-06-07,0.0,0.0,1217
25663,2024-06-23,0.0,0.0,32891
25663,2024-07-14,0.0,0.0,1216
25664,2024-06-05,0.0,0.0,1178
25664,2024-06-23,0.0,0.0,32891
25664,2024-07-25,0.0,0.0,1195
25665,2024-06-23,0.0,0.0,32891
25666,2024-06-11,0.0,0.0,1162
25666,2024-06-23,0.0,0.0,32891
25667,2024-06-05,0.0,0.0,1178
25667,2024-06-23,0.0,0.0,32891
25667,2024-07-09,0.0,0.0,1202
25668,2024-06-10,0.0,0.0,1144
25668,2024-06-19,0.0,0.0,1181
25668,2024-06-23,0.0,0.0,32891
25674,2024-06-11,0.0,0.0,1162
25674,2024-06-17,0.0,0.0,1091
25674,2024-06-23,0.0,0.0,32891
25674,2024-07-19,0.0,0.0,1213
25676,2024-06-06,0.0,0.0,1193
25676,2024-06-15,0.0,0.0,1155
25676,2024-06-23,0.0,0.0,32891
25677,2024-06-23,0.0,0.0,32891
25677,2024-07-16,0.0,0.0,1186
25677,2024-07-20,0.0,0.0,1150
25680,2024-06-23,0.0,0.0,32891
25680,2024-07-04,0.0,0.0,1184
25682,2024-06-22,0.0,0.0,1180
25682,2024-06-23,0.0,0.0,32891
25682,2024-07-15,0.0,0.0,1173
25682,2024-07-21,0.0,0.0,1128
25684,2024-06-23,0.5,3.22,32891
25693,2024-06-01,0.0,0.0,1189
25693,2024-06-04,0.0,0.0,1216
25693,2024-06-09,0.0,0.0,1171
25693,2024-06-23,0.0,0.0,32891
25693,2024-07-20,0.0,0.0,1150
25699,2024-06-23,0.0,0.0,32891
25699,2024-07-01,0.0,0.0,1141
25699,2024-07-07,0.0,0.0,1115
25700,2024-06-23,0.0,0.0,32891
25700,2024-07-10,0.0,0.0,1106
25700,2024-07-13,0.0,0.0,1188
25700,2024-07-22,0.0,0.0,1161
25702,2024-06-23,0.0,0.0,32891
25702,2024-06-24,0.0,0.0,1097
25702,2024-07-27,0.0,0.0,1182
25703,2024-06-14,0.0,0.0,1191
25703,2024-06-23,0.0,0.0,32891
25703,2024-07-14,0.0,0.0,1216
25704,2024-06-12,0.0,0.0,1229
25704,2024-06-23,0.0,0.0,32891
25704,2024-07-19,0.0,0.0,1213
25705,2024-06-23,0.0,0.0,32891
25705,2024-07-04,0.0,0.0,1184
25705,2024-07-14,0.0,0.0,1216
25706,2024-06-23,0.0,0.0,32891
25706,2024-07-20,0.0,0.0,1150
25707,2024-06-23,0.0,0.0,32891
25707,2024-07-06,0.0,0.0,1133
25708,2024-06-12,0.0,0.0,1229
25708,2024-06-23,0.0,0.0,32891
25709,2024-06-22,0.0,0.0,1180
25709,2024-06-23,0.0,0.0,32891
25711,2024-06-12,0.0,0.0,1229
25711,2024-06-23,0.0,0.0,32891
25711,2024-06-25,0.0,0.0,1145
25711,2024-07-26,0.0,0.0,1175
25712,2024-06-23,0.0,0.0,32891
25712,2024-06-26,0.0,0.0,1147
25712,2024-07-02,0.0,0.0,1186
25712,2024-07-11,0.0,0.0,1113
25712,2024-07-16,0.0,0.0,1186
25712,2024-07-17,0.0,0.0,1166
25715,2024-06-23,0.0,0.0,32891
25715,2024-07-27,0.0,0.0,1182
25716,2024-06-15,0.0,0.0,1155
25716,2024-06-23,0.0,0.0,32891
25716,2024-07-15,0.0,0.0,1173
25718,2024-06-13,0.0,0.0,1130
25718,2024-06-23,0.0,0.0,32891
25718,2024-07-29,0.0,0.0,1176
25719,2024-06-08,0.0,0.0,1181
25719,2024-06-23,0.0,0.0,32891
25719,2024-07-09,0.0,0.0,1202
25721,2024-06-23,0.0,0.0,32891
25721,2024-07-18,0.0,0.0,1139
25722,2024-06-23,0.0,0.0,32891
25722,2024-07-22,0.0,0.0,1161
25724,2024-06-03,0.0,0.0,1108
25724,2024-06-23,0.0,0.0,32891
25724,2024-06-28,0.0,0.0,1137
25724,2024-07-20,0.0,0.0,1150
25724,2024-07-29,0.0,0.0,1176
25725,2024-06-22,0.0,0.0,1180
25725,2024-06-23,0.0,0.0,32891
25725,2024-06-30,0.0,0.0,1188
25726,2024-06-06,0.0,0.0,1193
25726,2024-06-23,0.0,0.0,32891
25727,2024-06-03,0.0,0.0,1108
25727,2024-06-10,0.0,0.0,1144
25727,2024-06-12,0.0,0.0,1229
25727,2024-06-16,0.0,0.0,1163
25727,2024-06-23,0.0,0.0,32891
25727,2024-07-27,0.0,0.0,1182
25730,2024-06-03,0.0,0.0,1108
25730,2024-06-17,0.0,0.0,1091
25730,2024-06-23,0.0,0.0,32891
25732,2024-06-23,0.0,0.0,32891
25732,2024-07-25,0.0,0.0,1195
25737,2024-06-08,0.0,0.0,1181
25737,2024-06-23,0.0,0.0,32891
25737,2024-07-24,0.0,0.0,1152
25741,2024-06-03,0.0,0.0,1108
25741,2024-06-11,0.0,0.0,1162
25741,2024-06-23,0.0,0.0,32891
25742,2024-06-03,0.0,0.0,1108
25742,2024-06-23,0.0,0.0,32891
25743,2024-06-23,0.5,7.47,32891
25743,2024-07-10,0.0,0.0,1106
25743,2024-07-18,0.0,0.0,1139
25745,2024-06-04,0.0,0.0,1216
25745,2024-06-23,0.0,0.0,32891
25745,2024-07-02,0.0,0.0,1186
25746,2024-06-01,0.0,0.0,1189
25746,2024-06-23,0.0,0.0,32891
25746,2024-07-07,0.0,0.0,1115
25746,2024-07-20,0.0,0.0,1150
25746,2024-07-24,0.0,0.0,1152
25748,2024-06-18,0.0,0.0,1106
25748,2024-06-23,0.0,0.0,32891
25748,2024-07-04,0.0,0.0,1184
25749,2024-06-23,0.0,0.0,32891
25749,2024-07-19,0.0,0.0,1213
25754,2024-06-23,0.0,0.0,32891
25754,2024-07-05,0.0,0.0,1164
25754,2024-07-11,0.0,0.0,1113
25754,2024-07-19,0.0,0.0,1213
25754,2024-07-22,0.0,0.0,1161
25758,2024-06-02,0.0,0.0,1176
25758,2024-06-13,0.0,0.0,1130
25758,2024-06-22,0.0,0.0,1180
25758,2024-06-23,0.0,0.0,32891
25758,2024-07-10,0.0,0.0,1106
25758,2024-07-16,0.0,0.0,1186
25758,2024-07-26,0.0,0.0,1175
25760,2024-06-23,0.0,0.0,32891
25760,2024-06-26,0.0,0.0,1147
25760,2024-07-12,0.0,0.0,1161
25764,2024-06-23,0.0,0.0,32891
25764,2024-07-03,0.0,0.0,1171
25767,2024-06-15,0.0,0.0,1155
25767,2024-06-23,0.0,0.0,32891
25767,2024-07-07,0.0,0.0,1115
25768,2024-06-23,0.0,0.0,32891
25768,2024-07-15,0.0,0.0,1173
25768,2024-07-24,0.0,0.0,1152
25770,2024-06-19,0.0,0.0,1181
25770,2024-06-23,0.0,0.0,32891
25770,2024-07-01,0.0,0.0,1141
25774,2024-06-04,0.0,0.0,1216
25774,2024-06-09,0.0,0.0,1171
25774,2024-06-14,0.0,0.0,1191
25774,2024-06-23,0.0,0.0,32891
25774,2024-07-14,0.0,0.0,1216
25774,2024-07-23,0.0,0.0,1146
25774,2024-07-25,0.0,0.0,1195
25775,2024-06-23,0.0,0.0,32891
25775,2024-07-08,0.0,0.0,1237
25776,2024-06-23,0.0,0.0,32891
25776,2024-07-02,0.0,0.0,1186
25776,2024-07-03,0.0,0.0,1171
25780,2024-06-23,0.0,0.0,32891
25780,2024-07-18,0.0,0.0,1139
25783,2024-06-23,0.0,0.0,32891
25783,2024-07-08,0.0,0.0,1237
25783,2024-07-15,0.0,0.0,1173
25787,2024-06-11,0.0,0.0,1162
25787,2024-06-19,0.0,0.0,1181
25787,2024-06-23,0.0,0.0,32891
25787,2024-07-21,0.0,0.0,1128
25790,2024-06-09,0.0,0.0,1171
25790,2024-06-12,0.0,0.0,1229
25790,2024-06-23,0.0,0.0,32891
25790,2024-07-02,0.0,0.0,1186
25793,2024-06-23,0.0,0.0,32891
25793,2024-07-14,0.0,0.0,1216
25797,2024-06-18,0.0,0.0,1106
25797,2024-06-22,0.0,0.0,1180
25797,2024-06-23,0.0,0.0,32891
25797,2024-07-28,0.0,0.0,1197
25805,2024-06-23,0.0,0.0,32891
25805,2024-07-10,0.0,0.0,1106
25814,2024-06-23,0.0,0.0,32891
25814,2024-07-14,0.0,0.0,1216
25816,2024-06-23,0.0,0.0,32891
25816,2024-07-08,0.0,0.0,1237
25816,2024-07-12,0.0,0.0,1161
25816,2024-07-27,0.0,0.0,1182
25819,2024-06-23,0.0,0.0,32891
25819,2024-07-16,0.0,0.0,1186
25819,2024-07-25,0.0,0.0,1195
25822,2024-06-23,0.0,0.0,32891
25822,2024-07-15,0.0,0.0,1173
25824,2024-06-23,0.0,0.0,32891
25824,2024-07-17,0.0,0.0,1166
25824,2024-07-25,0.0,0.0,1195
25825,2024-06-23,0.0,0.0,32891
25825,2024-07-10,0.0,0.0,1106
25825,2024-07-24,0.0,0.0,1152
25826,2024-06-23,0.0,0.0,32891
25826,2024-07-28,0.0,0.0,1197
25828,2024-06-23,0.0,0.0,32891
25828,2024-07-29,0.0,0.0,1176
25831,2024-06-23,0.0,0.0,32891
25831,2024-07-06,0.0,0.0,1133
25839,2024-06-23,0.0,0.0,32891
25839,2024-07-11,0.0,0.0,1113
25839,2024-07-13,0.0,0.0,1188
25840,2024-06-07,0.0,0.0,1217
25840,2024-06-23,0.0,0.0,32891
25840,2024-07-03,0.0,0.0,1171
25840,2024-07-06,0.0,0.0,1133
25841,2024-06-23,0.0,0.0,32891
25841,2024-07-03,0.0,0.0,1171
25843,2024-06-23,0.0,0.0,32891
25843,2024-07-02,0.0,0.0,1186
25843,2024-07-13,0.0,0.0,1188
25844,2024-06-06,0.0,0.0,1193
25844,2024-06-22,0.0,0.0,1180
25844,2024-06-23,0.0,0.0,32891
25844,2024-07-23,0.0,0.0,1146
25850,2024-06-19,0.0,0.0,1181
25850,2024-06-20,0.0,0.0,1200
25850,2024-06-23,0.0,0.0,32891
25853,2024-06-23,0.0,0.0,32891
25853,2024-06-25,0.0,0.0,1145
25853,2024-07-01,0.0,0.0,1141
25853,2024-07-24,0.0,0.0,1152
25854,2024-06-18,0.0,0.0,1106
25854,2024-06-23,0.0,0.0,32891
25854,2024-07-01,0.0,0.0,1141
25854,2024-07-15,0.0,0.0,1173
25856,2024-06-03,0.0,0.0,1108
25856,2024-06-07,0.0,0.0,1217
25856,2024-06-23,0.0,0.0,32891
25857,2024-06-23,0.0,0.0,32891
25857,2024-07-06,0.0,0.0,1133
25859,2024-06-23,0.0,0.0,32891
25859,2024-07-18,0.0,0.0,1139
25862,2024-06-23,0.0,0.0,32891
25862,2024-07-14,0.0,0.0,1216
25866,2024-06-01,0.0,0.0,1189
25866,2024-06-21,0.0,0.0,1184
25866,2024-06-23,0.0,0.0,32891
25871,2024-06-22,0.0,0.0,1180
25871,2024-06-23,0.0,0.0,32891
25871,2024-07-10,0.0,0.0,1106
25872,2024-06-08,0.0,0.0,1181
25872,2024-06-23,0.5,5.935,32891
25872,2024-07-01,0.0,0.0,1141
25872,2024-07-12,0.0,0.0,1161
25873,2024-06-11,0.0,0.0,1162
25873,2024-06-12,0.0,0.0,1229
25873,2024-06-23,0.0,0.0,32891
25873,2024-07-02,0.0,0.0,1186
25873,2024-07-18,0.0,0.0,1139
25877,2024-06-07,0.0,0.0,1217
25877,2024-06-23,0.0,0.0,32891
25877,2024-07-12,0.0,0.0,1161
25879,2024-06-22,0.0,0.0,1180
25879,2024-06-23,0.0,0.0,32891
25880,2024-06-23,0.0,0.0,32891
25880,2024-07-02,0.0,0.0,1186
25880,2024-07-29,0.0,0.0,1176
25881,2024-06-23,0.0,0.0,32891
25881,2024-07-06,0.0,0.0,1133
25881,2024-07-22,0.0,0.0,1161
25882,2024-06-23,0.0,0.0,32891
25882,2024-06-26,0.0,0.0,1147
25882,2024-07-19,0.0,0.0,1213
25882,2024-07-21,0.0,0.0,1128
25888,2024-06-11,0.0,0.0,1162
25888,2024-06-23,0.5,3.86,32891
25891,2024-06-23,0.0,0.0,32891
25891,2024-07-04,0.0,0.0,1184
25893,2024-06-04,0.0,0.0,1216
25893,2024-06-16,0.0,0.0,1163
25893,2024-06-21,0.0,0.0,1184
25893,2024-06-23,0.0,0.0,32891
25893,2024-07-10,0.0,0.0,1106
25893,2024-07-27,0.0,0.0,1182
25894,2024-06-12,0.0,0.0,1229
25894,2024-06-23,0.0,0.0,32891
25895,2024-06-23,0.0,0.0,32891
25895,2024-07-06,0.0,0.0,1133
25898,2024-06-23,0.0,0.0,32891
25898,2024-06-29,0.0,0.0,1170
25898,2024-07-01,0.0,0.0,1141
25899,2024-06-23,0.0,0.0,32891
25899,2024-07-11,0.0,0.0,1113
25899,2024-07-28,0.0,0.0,1197
25900,2024-06-23,0.0,0.0,32891
25900,2024-06-24,0.0,0.0,1097
25900,2024-07-22,0.0,0.0,1161
25902,2024-06-23,0.0,0.0,32891
25902,2024-07-17,0.0,0.0,1166
25903,2024-06-23,0.0,0.0,32891
25903,2024-06-28,0.0,0.0,1137
25903,2024-07-24,0.0,0.0,1152
25906,2024-06-21,0.0,0.0,1184
25906,2024-06-23,0.0,0.0,32891
25906,2024-07-16,0.0,0.0,1186
25908,2024-06-04,0.0,0.0,1216
25908,2024-06-12,0.0,0.0,1229
25908,2024-06-23,0.0,0.0,32891
25908,2024-07-26,0.0,0.0,1175
25909,2024-06-05,0.0,0.0,1178
25909,2024-06-23,0.0,0.0,32891
25909,2024-07-12,0.0,0.0,1161
25909,2024-07-28,0.0,0.0,1197
25911,2024-06-23,0.0,0.0,32891
25911,2024-07-03,0.0,0.0,1171
25911,2024-07-07,0.0,0.0,1115
25912,2024-06-23,0.0,0.0,32891
25912,2024-06-30,0.0,0.0,1188
25912,2024-07-06,0.0,0.0,1133
25913,2024-06-10,0.0,0.0,1144
25913,2024-06-23,0.0,0.0,32891
25913,2024-07-28,0.0,0.0,1197
25914,2024-06-11,0.0,0.0,1162
25914,2024-06-20,0.0,0.0,1200
25914,2024-06-23,0.0,0.0,32891
25914,2024-07-14,0.0,0.0,1216
25915,2024-06-23,0.0,0.0,32891
25915,2024-07-21,0.0,0.0,1128
25923,2024-06-08,0.0,0.0,1181
25923,2024-06-23,0.0,0.0,32891
25927,2024-06-12,0.0,0.0,1229
25927,2024-06-23,0.0,0.0,32891
25927,2024-07-12,0.0,0.0,1161
25931,2024-06-23,0.0,0.0,32891
25931,2024-07-26,0.0,0.0,1175
25932,2024-06-01,0.0,0.0,1189
25932,2024-06-09,0.0,0.0,1171
25932,2024-06-23,0.5,7.345,32891
25932,2024-07-02,0.0,0.0,1186
25934,2024-06-01,0.0,0.0,1189
25934,2024-06-23,0.0,0.0,32891
25934,2024-07-14,0.0,0.0,1216
25934,2024-07-24,0.0,0.0,1152
25934,2024-07-25,0.0,0.0,1195
25935,2024-06-19,0.0,0.0,1181
25935,2024-06-23,0.0,0.0,32891
25939,2024-06-08,0.0,0.0,1181
25939,2024-06-23,0.0,0.0,32891
25939,2024-06-28,0.0,0.0,1137
25939,2024-06-30,0.0,0.0,1188
25939,2024-07-21,0.0,0.0,1128
25942,2024-06-05,0.0,0.0,1178
25942,2024-06-23,0.0,0.0,32891
25942,2024-07-19,0.0,0.0,1213
25944,2024-06-01,0.0,0.0,1189
25944,2024-06-04,0.0,0.0,1216
25944,2024-06-23,0.0,0.0,32891
25945,2024-06-22,0.0,0.0,1180
25945,2024-06-23,0.0,0.0,32891
25945,2024-07-01,0.0,0.0,1141
25947,2024-06-23,0.0,0.0,32891
25947,2024-07-12,0.0,0.0,1161
25948,2024-06-17,0.0,0.0,1091
25948,2024-06-19,0.0,0.0,1181
25948,2024-06-23,0.0,0.0,32891
25948,2024-07-22,0.0,0.0,1161
25948,2024-07-23,0.0,0.0,1146
25949,2024-06-23,0.0,0.0,32891
25949,2024-07-16,0.0,0.0,1186
25949,2024-07-25,0.0,0.0,1195
25950,2024-06-09,0.0,0.0,1171
25950,2024-06-23,0.0,0.0,32891
25950,2024-06-27,0.0,0.0,1165
25952,2024-06-23,0.0,0.0,32891
25952,2024-07-14,0.0,0.0,1216
25956,2024-06-11,0.0,0.0,1162
25956,2024-06-23,0.0,0.0,32891
25956,2024-07-05,0.0,0.0,1164
25959,2024-06-23,0.0,0.0,32891
25959,2024-07-15,0.0,0.0,1173
25959,2024-07-22,0.0,0.0,1161
25962,2024-06-23,0.0,0.0,32891
25962,2024-07-14,0.0,0.0,1216
25964,2024-06-06,0.0,0.0,1193
25964,2024-06-07,0.0,0.0,1217
25964,2024-06-21,0.0,0.0,1184
25964,2024-06-23,0.0,0.0,32891
25964,2024-07-08,0.0,0.0,1237
